address1,address2,bamm_approved,bamm_used_desc,cems_used,city,co2_captured,comments,county,county_fips,eggrt_facility_id,emission_classification_code,emitted_co2_supplied,facility_id,facility_name,facility_types,frs_id,latitude,longitude,naics_code,parent_company,process_stationary_cml,program_name,program_sys_id,reported_industry_types,reported_subparts,reporting_status,rr_monitoring_plan,rr_monitoring_plan_filename,rr_mrv_plan_url,state,state_name,submission_id,tribal_land_id,uu_rd_exempt,year,zip
520 Garfield Avenue,,,,,Duluth,,,ST. LOUIS COUNTY,27137,530441.0000000000,DEFAULT,,1001089,"City of Duluth, Public Works and Utilities Department",Supplier,110043969471,46.763643000000000,-92.112208000000000,221210,"CITY of Duluth, Minnesota (100%)",,Green House Gas e-GGRT,530441,NN-LDC,NN,,,,,MN,Minnesota,83963.0000000000,,,2013,55802
501 56th St SE,,,,,Charleston,,,KANAWHA COUNTY,54039,567002.0000000000,DEFAULT,,1012764,Mountaineer Gas Company 160 Appalachian Basin GB,Onshore Gathering & Boosting,110071161963,38.313370000000000,-81.570880000000000,486210,MOUNTAINEER GAS CO (100%),,Green House Gas e-GGRT,567002,W-GB,W,,,,,WV,West Virginia,340908.0000000000,,,2022,25304
One Avenue of the States,,,,Y,Chester,,,DELAWARE COUNTY,42045,530102.0000000000,CU_ONLY,,1000869,KIMBERLY CLARK PA LLC/CHESTER OPR,Direct Emitter,110000603847,39.843900000000000,-75.357500000000000,322121,KIMBERLY-CLARK CORP (100%),,Clean Air Markets Division Business Database,1148,C,C,,,,,PA,Pennsylvania,134752.0000000000,,,2016,19013
104 South Pecos,,,,,Midland,,,MIDLAND COUNTY,48329,538505.0000000000,DEFAULT,,1008695,BTA 535 Green River Basin,,110037251381,31.996920000000000,-102.080850000000000,211111,BTA (100%);,,Green House Gas e-GGRT,538505,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2016,79701
8819 OLD HIGHWAY 169,,,,,MOUNTAIN IRON,,,ST. LOUIS COUNTY,27137,522193.0000000000,CU_OTHERS,,1001621,US STEEL - Minntac,Direct Emitter,110008799247,47.565000000000000,-92.632800000000000,212210,US STEEL CORP (100%),,FRS,110008799247,"C,Q","C,Q",,,,,MN,Minnesota,136263.0000000000,,,2016,55768
600 NORTH YUCCA DR,,,,,MONAHANS,,,Ward,48475,520151.0000000000,CU_ONLY,,1007155,Permian Basin,Direct Emitter,110061531542,31.583900000000000,-102.963600000000000,221112,Luminant Generation Co LLC (100%),,Clean Air Markets Division Business Database,690,C,C,,,,,TX,Texas,166611.0000000000,,,2017,79756
4585 INDUSTRIAL RD.,,,,,JACKSON,,,CLARKE COUNTY,01025,523988.0000000000,CU_OTHERS,Y,1002963,BOISE WHITE PAPER MILL,"Supplier, Direct Emitter",110000369280,31.492253000000000,-87.898805000000000,322121,BOISE INC (100%),,FRS,110000369280,"AA,C,II,PP,TT","AA,C,II,PP,TT",,,,,AL,Alabama,108036.0000000000,,,2014,36545
100 Pittsburgh Street,,,,Y,Springdale,,,Allegheny,42003,520537.0000000000,CU_OTHERS,,1001198,Cheswick,Direct Emitter,110056969641,40.538300000000000,-79.790600000000000,221112,GENON ENERGY INC (100%),,Clean Air Markets Division Business Database,1078,"C,D","C,D",,,,,PA,Pennsylvania,340689.0000000000,,,2022,15144
2.5 Mile S. County Road 50,,,,,Rock Springs,,,SWEETWATER,56037,527414.0000000000,CU_ONLY,,1004749,"P4 Production, LLC",Direct Emitter,110043796318,41.582324000000000,-109.254508000000000,324199,Monsanto (100%),,Green House Gas e-GGRT,527414,C,C,,,,,WY,Wyoming,5795.0000000000,,,2010,82902
1435 FORD AVENUE,,,,Y,ALPENA,,,ALPENA COUNTY,26007,523650.0000000000,CU_OTHERS,,1005874,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,Direct Emitter,110015742605,45.072200000000000,-83.404800000000000,327310,HOLCIM PARTICIPATIONS (US) INC (100%),H,FRS,110015742605,"C,H","C,H",,,,,MI,Michigan,263059.0000000000,,,2020,49707
355 James Lawrence Road,,,,,Jackson,,,MADISON COUNTY,47113,525334.0000000000,CU_ONLY,,1003510,"MOST, INC",Direct Emitter,110020903398,35.596221000000000,-88.943062000000000,331314,TOYOTA TSUSHO AMERICA INC (100%),,Green House Gas e-GGRT,525334,C,C,,,,,TN,Tennessee,337758.0000000000,,,2022,38305
,,,,,Ganado,,,APACHE COUNTY,04001,522977.0000000000,CU_OTHERS,,1002117,"EPNG Station 6755 Navajo, AZ",Direct Emitter,110010676296,35.555100000000000,-109.727700000000000,486210,KINDER MORGAN INC (100%),,Green House Gas e-GGRT,522977,"C,W-NGTC","C,W",,,,,AZ,Arizona,170224.0000000000,,,2017,86047
"2000 Post Oak Blvd, Suite 100",,,,,Houston,,,HARRIS COUNTY,48201,547640.0000000000,DEFAULT,,1010507,Slaughter CO2 Injection Field Permian Basin 430,CO2 Injection,110071159820,29.744600000000000,-95.461200000000000,211120,APA CORP (100%),,Green House Gas e-GGRT,547640,UU,UU,,,,,TX,Texas,363507.0000000000,,,2023,77056
13121 ROCKY FORD RD.,,,,,LAURINBURG,,,SCOTLAND COUNTY,37165,525760.0000000000,CU_OTHERS,,1003849,"PILKINGTON NORTH AMERICA, INC.",Direct Emitter,110064226868,34.748702000000000,-79.405889000000000,327211,"Pilkington North America, Inc. (100%)",,FRS,110000710231,"C,N","C,N",,,,,NC,North Carolina,88554.0000000000,,,2013,28352
182-2 DANBURY RD,,,,,NEW MILFORD,,,LITCHFIELD,09005,525476.0000000000,DEFAULT,,1008010,WASTE MANAGEMENT OF CT INC New Milford,,110034181114,41.549200000000000,-73.429100000000000,562212,WASTE MANAGEMENT INC (100%);,,FRS,110001405328,,,STOPPED_REPORTING_VALID_REASON,,,,CT,Connecticut,,,,2015,06776
3225 Merk Road,,,,,College Park Road,,,FULTON COUNTY,13121,526339.0000000000,DEFAULT,,1007007,Fulton County Merk Miles Road Landfill,Direct Emitter,110043800964,33.668800000000000,-84.570100000000000,562212,Fulton County Georgia (100%),,Green House Gas e-GGRT,526339,HH,HH,,,,,GA,Georgia,102293.0000000000,,,2014,30349
444 South 16th Street Mall,,,,,Omaha,,,DOUGLAS COUNTY,31055,543408.0000000000,DEFAULT,,1009682,T&D Facilities,,110010588836,41.256010000000000,-95.937840000000000,221121,Omaha Public Power District (100%);,,Green House Gas e-GGRT,543408,,,STOPPED_REPORTING_VALID_REASON,,,,NE,Nebraska,,,,2018,68102
800 WEST 1ST AVENUE,,,,,SHAKOPEE,,,SCOTT COUNTY,27139,528450.0000000000,DEFAULT,,1005546,RAHR MALTING CO - SHAKOPEE,,110000497445,44.797170000000000,-93.538440000000000,311213,,,FRS,110000497445,,,STOPPED_REPORTING_VALID_REASON,,,,MN,Minnesota,,,,2018,55379
545 E. John Carpenter Freeway Suite 800,,,,,Irving,,,DALLAS COUNTY,48113,569201.0000000000,DEFAULT,,1013061,Paradigm Gathering and Boosting Basin 220,Onshore Gathering & Boosting,110070209466,32.859301000000000,-96.933976000000000,213112,PARADIGM ENERGY PARTNERS LLC (100%),,Green House Gas e-GGRT,569201,W-GB,W,,,,,TX,Texas,178524.0000000000,,,2018,75062
413 Cressy Street,,,,,Remington,,,JASPER COUNTY,18073,553463.0000000000,CU_ONLY,,1010991,DuPont Remington N&H,Direct Emitter,110014325300,40.768389000000000,-87.152694000000000,311222,E I Du Pont De Nemours & Co. (100%),,Green House Gas e-GGRT,553463,C,C,,,,,IN,Indiana,80862.0000000000,,,2013,47977
5880 FM 1233,,,,,Crane,,,CRANE COUNTY,48103,525606.0000000000,CU_OTHERS,,1003767,Sand Hills Gas Plant,"Supplier, Direct Emitter, CO2 Injection",110071161038,31.409312000000000,-102.415134000000000,211130,TARGA RESOURCES CORP (100%),,Green House Gas e-GGRT,525606,"C,PP,UU,W-PROC","C,PP,UU,W",,,,,TX,Texas,311321.0000000000,,,2021,79731
2831 CR 355,,,,,Denver City,,,YOAKUM COUNTY,48501,538116.0000000000,CU_OTHERS,,1008240,"EPNG Station 6348 Plains, TX",Direct Emitter,110071161274,32.986100000000000,-102.750130000000000,486210,KINDER MORGAN INC (100%),,Green House Gas e-GGRT,538116,"C,W-NGTC","C,W",,,,,TX,Texas,136073.0000000000,,,2016,79323
1115 SOUTH WAYNE STREET,,,,,ST. MARYS,,,AUGLAIZE COUNTY,39011,527809.0000000000,CU_ONLY,,1005177,Loc Performance Products LLC,Direct Emitter,110000395974,40.528768000000000,-84.389757000000000,326291,EPD HOLDINGS INC (100%),,FRS,110041177614,C,C,,,,,OH,Ohio,115915.0000000000,,,2015,45885
4887 Bruns Road,,,,,Byron,,,ALAMEDA COUNTY,06001,530044.0000000000,DEFAULT,,1000051,"Mariposa Energy, LLC",Direct Emitter,110055697107,37.796500000000000,-121.604900000000000,221112,DIAMOND GENERATING CORP (100%),,Clean Air Markets Division Business Database,8322,D,D,,,,,CA,California,84126.0000000000,,,2013,94514
6850 Energy Center Drive,,,,,Jacksonville,,,Duval,12031,521887.0000000000,DEFAULT,,1000544,Greenland Energy Center,Direct Emitter,110071161132,30.160300000000000,-81.516400000000000,221112,JEA (100%),,Clean Air Markets Division Business Database,8264,"C,D","C,D",,,,,FL,Florida,205142.0000000000,,,2019,32256
1375 Fort Martin Road,,,,Y,Maidsville,,,MONONGALIA COUNTY,54061,530617.0000000000,CU_OTHERS,,1000782,Longview Power,Direct Emitter,110040576267,39.707800000000000,-79.958800000000000,221112,LONGVIEW INTERMEDIATE HOLDINGS C LLC (100%),,Clean Air Markets Division Business Database,8270,"C,D","C,D",,,,,WV,West Virginia,128365.0000000000,,,2016,26541
DUFFIELD AND VAN KEUREN AVE,,,,,JERSEY CITY,,,Hudson,34017,519929.0000000000,DEFAULT,,1000746,Hudson Generating Station,,110040954296,40.747800000000000,-74.071900000000000,221112,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),,Clean Air Markets Division Business Database,467,,,STOPPED_REPORTING_VALID_REASON,,,,NJ,New Jersey,,,,2021,07306
1415 Wyckoff Rd.,,,,,wall township,,,MONMOUTH COUNTY,34025,523676.0000000000,DEFAULT,,1002582,New Jersey Resources,"Supplier, LDC - Direct Emissions",110043806478,40.210250000000000,-74.126920000000000,221210,NEW JERSEY RESOURCES (100%),,Green House Gas e-GGRT,523676,"NN-LDC,W-LDC","NN,W",,,,,NJ,New Jersey,110188.0000000000,,,2013,07719
3016 FM 1327,,,,,BUDA,,,TRAVIS COUNTY,48453,527784.0000000000,DEFAULT,,1005347,TEXAS DISPOSAL SYSTEMS LANDFILL,Direct Emitter,110070367549,30.102064000000000,-97.759655000000000,562212,TEXAS DISPOSAL SYSTEMS LANDFILL INC  (100%),,FRS,110030492027,HH,HH,,,,,TX,Texas,169404.0000000000,,,2015,78610
1701 West Loop 335 S,,,,,Amarillo,,,RANDALL COUNTY,48381,528422.0000000000,CU_OTHERS,,1003520,Owens Corning - Amarillo Plant,Direct Emitter,110000465773,35.115400000000000,-101.856900000000000,327212,OWENS CORNING (100%),,Green House Gas e-GGRT,528422,"C,N","C,N",,,,,TX,Texas,311798.0000000000,,,2021,79118
12300 Elm Creek Blvd.,,,,,Maple Grove,,,HENNEPIN COUNTY,27053,540997.0000000000,DEFAULT,,1008259,Great River Energy,,110055512770,45.095080000000000,-93.437120000000000,221112,GREAT RIVER ENERGY (100%);,,Green House Gas e-GGRT,540997,,,STOPPED_REPORTING_VALID_REASON,,,,MN,Minnesota,,,,2021,55369
4112 Corduroy Rd,,,,,Oregon,,,LUCAS COUNTY,39095,569601.0000000000,CU_OTHERS,,1013088,Alpont LLC,Direct Emitter,110070379592,41.659190000000000,-83.450710000000000,325199,ALPONT LLC (100%),,Green House Gas e-GGRT,569601,"C,X","C,X",,,,,OH,Ohio,339545.0000000000,,,2022,43616
401 AVENUE U,,,,,BOGALUSA,,,WASHINGTON,22117,523119.0000000000,CU_OTHERS,,1005653,INTERNATIONAL PAPER - BOGALUSA MILL,Direct Emitter,110033671284,30.776600000000000,-89.857700000000000,322130,Temple Inland (100%),,FRS,110027983635,"AA,C","AA,C",,,,,LA,Louisiana,14754.0000000000,,,2010,70427
5215 Kennedy Ave.,,,,,East Chicago,,,LAKE COUNTY,18089,570987.0000000000,CU_ONLY,,1013253,W.R. Grace,Direct Emitter,110014060194,41.618578000000000,-87.461264000000000,325180,WR GRACE & CO (100%),,Green House Gas e-GGRT,570987,C,C,,,,,IN,Indiana,306699.0000000000,,,2021,46312
36638 US HIGHWAY 34,,,,,TRENTON,,,HITCHCOCK COUNTY,31087,527071.0000000000,CU_ONLY,,1006662,TRENTON AGRI PRODUCTS,Direct Emitter,110070492012,40.196180000000000,-100.980000000000000,325193,TRENTON AGRI PRODUCTS LLC (100%),,FRS,110022523633,C,C,,,,,NE,Nebraska,309773.0000000000,,,2021,69044
2201 OLD SPANISH TRAIL,,,,,WESTLAKE,,,CALCASIEU PARISH,22019,525659.0000000000,CU_OTHERS,,1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,Direct Emitter,110017418061,30.258800000000000,-93.293700000000000,325199,SASOL NORTH AMERICA INC (100%),,FRS,110017418061,"C,X","C,X",,,,,LA,Louisiana,87362.0000000000,,,2013,70669
68 EL PASO CIRCLE,,,,,Gallup,,,MCKINLEY COUNTY,35031,523121.0000000000,DEFAULT,,1002233,WINGATE FRACTIONATING PLANT,,110022697312,35.535556000000000,-108.643139000000000,424710,MARATHON PETROLEUM CO LP (100%),,FRS,110022697312,,,STOPPED_REPORTING_VALID_REASON,,,,NM,New Mexico,,,,2021,87301
751 St. Johns School Rd.,,,,,CUERO,,,DEWITT COUNTY,48123,545838.0000000000,CU_OTHERS,,1010194,Black Hawk Central Production Facility,Direct Emitter,110055609408,29.118648000000000,-97.399969000000000,211111,BHP Billiton Petroleum (North America) Inc.  (75%); Kinder Morgan (25%),,Green House Gas e-GGRT,545838,"C,W-PROC","C,W",,,,,TX,Texas,91206.0000000000,,,2013,77954
1333 HIGHWAY 270,,,,,MALVERN,,,HOT SPRING COUNTY,05059,530256.0000000000,CU_ONLY,,1001588,"REYNOLDS FOIL, INC.",Direct Emitter,110000597738,34.456111000000000,-92.900278000000000,331315,REYNOLDS GROUP HOLDINGS INC (100%),,FRS,110022416740,C,C,,,,,AR,Arkansas,116241.0000000000,,,2015,72104
1501 EAST 8TH STREET,,,,,LIBERAL,,,SEWARD,20175,531778.0000000000,CU_ONLY,,1006690,NATIONAL BEEF PACKING CO L.L.C.,Direct Emitter,110009969677,37.052611000000000,-100.899500000000000,311611,"Leucadia National Corporation (78.95%); NBPCo Holdings, LLC (5.33%); United States Premium Beef  (15.07%)",,FRS,110009969677,C,C,,,,,KS,Kansas,56003.0000000000,,,2012,67901
2125 SOUTH CR 125 WEST,,,,,LOGANSPORT,,,CASS COUNTY,18017,522218.0000000000,CU_ONLY,,1006783,TYSON FRESH MEATS INC,Direct Emitter,110070317188,40.746670000000000,-86.567780000000000,311611,TYSON FOODS INC (100%),,FRS,110041026047,"C,II","C,II",,,,,IN,Indiana,307811.0000000000,,,2021,46947
25 QUARRY ROAD,,,,,AUBURN,,,CAYUGA COUNTY,36011,526605.0000000000,CU_OTHERS,,1006341,NUCOR STEEL AUBURN INC,Direct Emitter,110000325050,42.950710000000000,-76.570870000000000,331111,Nucor Corporation (100%),,FRS,110000325050,"C,Q","C,Q",,,,,NY,New York,24014.0000000000,,,2011,13021
15045 HIGHWAY 23 SE,,,,,GRANITE FALLS,,,CHIPPEWA COUNTY,27023,522894.0000000000,CU_ONLY,,1002173,GRANITE FALLS ENERGY LLC,Direct Emitter,110020653808,44.799900000000000,-95.486900000000000,325193,GRANITE FALLS ENERGY LLC (100%),,FRS,110020653808,"C,II","C,II",,,,,MN,Minnesota,207859.0000000000,,,2019,56241
14601 NORTH LAS VEGAS BLVD,,,,,LAS VEGAS,,,Clark,32003,520349.0000000000,DEFAULT,,1006804,Harry Allen,Direct Emitter,110004304011,36.425000000000000,-114.900000000000000,221112,NV ENERGY (100%),,Clean Air Markets Division Business Database,888,D,D,,,,,NV,Nevada,160174.0000000000,,,2017,89124
14901 S CR 1160,,,,,Midland,,,MIDLAND COUNTY,48329,558263.0000000000,DEFAULT,,1011540,TARGA HUTT BOOSTER STATION,,110063744890,31.787950000000000,-101.961638000000000,211111,TARGA RESOURCES (73%); PIONEER NATURAL RESOURCES USA INC (27%),,Green House Gas e-GGRT,558263,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2022,79706
250 W US 12,,,,Y,BURNS HARBOR,,,PORTER COUNTY,18127,528678.0000000000,CU_OTHERS,,1003962,Cleveland-Cliffs Burns Harbor LLC,Direct Emitter,110000607558,41.634000000000000,-87.131000000000000,331111,ARCELORMITTAL USA (100%),Q,FRS,110000607558,"C,Q","C,Q",,,,,IN,Indiana,135533.0000000000,,,2016,46304
4646 WHITE WALNUT ROAD,,,,,PINCKNEYVILLE,,,Perry,17145,520792.0000000000,CU_OTHERS,,1001362,Pinckneyville Power Plant,Direct Emitter,110009387207,38.111400000000000,-89.346700000000000,221112,AMEREN CORP (100%),,Clean Air Markets Division Business Database,1335,"C,D","C,D",,,,,IL,Illinois,179514.0000000000,,,2018,62274
1600 S. MADISON ST.,,,,,LUDINGTON,,,MASON COUNTY,26105,522405.0000000000,CU_ONLY,,1001708,OCCIDENTAL CHEMICAL CORPORATION - Ludington facility,Direct Emitter,110000410742,43.939586000000000,-86.434715000000000,325180,OCCIDENTAL PETROLEUM CORP (100%),,FRS,110000410742,C,C,,,,,MI,Michigan,268802.0000000000,,,2020,49431
,,,,,Offshore,,,,,523420.0000000000,CU_OTHERS,,1006074,Green Canyon 641,Direct Emitter,,27.325908000000000,-90.714153000000000,211120,CHEVRON CORP (58%); EQUINOR US HOLDINGS INC (25%); TOTAL HOLDINGS USA INC (17%),,Green House Gas e-GGRT,523420,"C,W-OFFSH","C,W",,,,,LA,Louisiana,362374.0000000000,,,2023,00000
17304 North FM 2528,,,,,Abernathy,,,HALE COUNTY,48189,528430.0000000000,DEFAULT,,1005480,West Texas Region Disposal Facility,Direct Emitter,110071159905,33.866995000000000,-101.866362000000000,562212,CITY OF LUBBOCK TEXAS (100%),,Green House Gas e-GGRT,528430,HH,HH,,,,,TX,Texas,356237.0000000000,,,2023,79311
,,,,,Moran,,,EASTLAND COUNTY,48133,525379.0000000000,DEFAULT,,1003539,"HILL LAKE GAS STORAGE, LLC",,110071161441,32.498380000000000,-99.021296000000000,486210,CASTLETON COMMODITIES INTERNATIONAL LLC (100%),,Green House Gas e-GGRT,525379,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2022,76464
2740 Carrillo Street,,,,,Pittsburgh,,,ALLEGHENY,42003,540959.0000000000,DEFAULT,,1002368,University of Pittsburgh/Carrillo Street Steam Plant,,110054620807,40.443988000000000,-79.966762000000000,611310,UNIVERSITY OF PITTSBURGH (100%);,,Green House Gas e-GGRT,540959,,,STOPPED_REPORTING_VALID_REASON,,,,PA,Pennsylvania,,,,2017,15260
100 RIVER ROAD,,,,,BRACKENRIDGE,,,ALLEGHENY COUNTY,42003,527116.0000000000,CU_OTHERS,,1005003,BRACKENRIDGE PLANT,Direct Emitter,110000328734,40.608100000000000,-79.729100000000000,331111,ALLEGHENY TECHNOLOGIES INC (100%),,FRS,110000328734,"C,Q","C,Q",,,,,PA,Pennsylvania,165128.0000000000,,,2017,15014
,,,,,CARTHAGE,,,GREGG,48183,522707.0000000000,DEFAULT,,1002294,Oakhill Compressor Station,,110043972396,32.379640000000000,-94.594700000000000,211111,ANADARKO PETROLEUM CORP (100%),,FRS,110001102011,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2020,75633
2000 U.S. 27 South,,,,Y,RICHMOND,,,Wayne,18177,519663.0000000000,DEFAULT,,1005667,Whitewater Valley,Direct Emitter,110000592662,39.802800000000000,-84.895300000000000,221112,INDIANA MUNICIPAL POWER AGENCY (100%),,Clean Air Markets Division Business Database,201,D,D,,,,,IN,Indiana,335938.0000000000,,,2022,47374
"13727 Noel Road, Suite 1200",,,,,Dallas,,,,,538284.0000000000,DEFAULT,,1008474,"MMGK Arkoma, LLC - ARKOMA Basin",Onshore Oil & Gas Production,,35.386710000000000,-94.424480000000000,211111,STEPHENS PRODUCTION CO (100%),,Green House Gas e-GGRT,538284,W-ONSH,W,,,,,TX,Texas,123675.0000000000,,,2015,75240
538 Pumping Station Road,,,,,Daleville,,,KEMPER COUNTY,28069,557738.0000000000,CU_OTHERS,,1011457,"TGP Station 542, Dekalb, MS",Direct Emitter,110061641889,32.642295000000000,-88.657000000000000,486210,KINDER MORGAN INC (100%),,Green House Gas e-GGRT,557738,"C,W-NGTC","C,W",,,,,MS,Mississippi,310417.0000000000,,,2021,39326
801 PORTLAND AVE.,,,,,TACOMA,,,PIERCE,53053,522052.0000000000,CU_OTHERS,,1000624,WestRock Tacoma Mill,Direct Emitter,110000490558,47.267146000000000,-122.432900000000000,322130,Simpson Investment Company (100%),,FRS,110000490558,"AA,C","AA,C",,,,,WA,Washington,15877.0000000000,,,2010,98421
2345 EAST MARKET STREET,,,,,DES MOINES,,,POLK COUNTY,19153,524595.0000000000,CU_ONLY,,1006540,TITAN TIRE CORP,Direct Emitter,110000412964,41.585129000000000,-93.571589000000000,326211,TITAN INTERNATIONAL INC (100%),,FRS,110000412964,C,C,,,,,IA,Iowa,309112.0000000000,,,2021,50317
1101 Quartz Road,,,,,Clarksville,,,CLARK COUNTY,18019,527877.0000000000,DEFAULT,,1007045,"PQ Corporation - Jeffersonville, IN",,110010456283,38.275770000000000,-85.750160000000000,325188,PQ HOLDINGS INC (100%),,FRS,110010456283,,,STOPPED_REPORTING_VALID_REASON,,,,IN,Indiana,,,,2019,47129
5300 Town & Country Road - Suite 500,,,,,Frisco,,,DENTON COUNTY,48121,547617.0000000000,DEFAULT,,1010548,"Comstock Resources, Inc. - Basin 430",Onshore Oil & Gas Production,110013706212,33.137653000000000,-96.856543000000000,211111,"COMSTOCK RESOURCES, INC. (100%)",,Green House Gas e-GGRT,547617,W-ONSH,W,,,,,TX,Texas,107757.0000000000,,,2014,75034
1149 U AVENUE,,,,,GRAND JUNCTION,,,GREENE COUNTY,19073,525781.0000000000,CU_ONLY,,1003855,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,Direct Emitter,110037637616,42.060300000000000,-94.238320000000000,325193,LOUIS DREYFUS CO NORTH AMERICA LLCC (100%),,FRS,110037637616,C,C,,,,,IA,Iowa,204317.0000000000,,,2019,50107
3177 HWY 163 SOUTH,,,,,COLORADO CITY,,,Mitchell,48335,520149.0000000000,CU_ONLY,,1007784,Morgan Creek,Direct Emitter,110062824939,32.335800000000000,-100.915800000000000,221112,Luminant Generation Co LLC (100%),,Clean Air Markets Division Business Database,688,C,C,,,,,TX,Texas,129139.0000000000,,,2016,79512
16705 STATE RT 7 S,,,,,MARIETTA,,,WASHINGTON,39167,528631.0000000000,CU_OTHERS,,1004376,ERAMET MARIETTA INC. (0684020006),Direct Emitter,110070081891,39.440458000000000,-81.449872000000000,331112,ERAMET MARIETTA INC (100%),,FRS,110041009921,"C,K","C,K",,,,,OH,Ohio,21101.0000000000,,,2011,45750
"500 Dallas Street, Suite 3100",,,,,Houston,,,,,547037.0000000000,DEFAULT,,1010284,Macquarie Energy North America Trading Inc,Supplier,,29.757880000000000,-95.370130000000000,523160,MACQUARIE TRADING SERVICES INC (100%),,Green House Gas e-GGRT,547037,MM-EXP,MM,,,,,TX,Texas,356443.0000000000,,,2023,77002
1 FRUIT OF THE LOOM DR,,,,,JAMESTOWN,,,RUSSELL,21207,525967.0000000000,DEFAULT,,1004015,FRUIT OF THE LOOM - JAMESTOWN,,110002454193,37.011721000000000,-85.079223000000000,313312,BERKSHIRE HATHAWAY INC (100%),,FRS,110002454193,,,STOPPED_REPORTING_VALID_REASON,,,,KY,Kentucky,,,,2018,42629
162 Landfill Road,,,,,Hillsville,,,CARROLL COUNTY,51035,522736.0000000000,CU_OTHERS,,1002100,CGGSWA Regional Landfill,Direct Emitter,110046104452,36.762300000000000,-80.751600000000000,562212,CARROLL GRAYSON GALAX SOLID WASTE AUTHORITY (100%),,Green House Gas e-GGRT,522736,"C,HH","C,HH",,,,,VA,Virginia,204922.0000000000,,,2019,24343
10015 SOUTHWEST BARNEY WHITE ROAD,,,,,PORT ORCHARD,,,KITSAP COUNTY,53035,525306.0000000000,DEFAULT,,1003586,OLYMPIC VIEW SANITARY LANDFILL INC,Direct Emitter,110005325503,47.504730000000000,-122.780810000000000,562212,WASTE MANAGEMENT INC (100%),,FRS,110005325503,HH,HH,,,,,WA,Washington,313298.0000000000,,,2021,98367
,,,,,Prudhoe Bay,,,NORTH SLOPE BOROUGH,02185,522434.0000000000,CU_ONLY,,1001801,BPXA SEAWATER INJECTION PLANT,Direct Emitter,110010681707,70.260531000000000,-148.446866000000000,211111,"EXXONMOBIL CORP (36.4%); ConocoPhillips Alaska, Inc. (36.1%); BP AMERICA INC (26.4%); Chevron USA, Inc. (1.2%)",,Green House Gas e-GGRT,522434,C,C,,,,,AK,Alaska,88441.0000000000,,,2013,99734
